num_blocks,median_width,std_width,median_height,std_height,median_x_center,std_x_center,median_y_center,std_y_center,total_width_ratio,median_aspect_ratio,norm_median_width,norm_std_x_center,image_path,label
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_14.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_15.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_16.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_17.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_18.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_19.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_20.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_21.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_22.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_23.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_24.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_25.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_26.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_27.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_28.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_29.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_01848v3_page_30.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_1.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_2.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_3.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_4.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_5.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_6.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_7.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_8.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_9.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_10.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_11.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_12.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_13.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_14.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_15.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_16.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_17.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_18.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_19.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_20.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_21.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_22.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_23.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_24.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_25.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_26.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_27.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_28.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_29.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_30.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_31.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_16072v1_page_32.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_1.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_2.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_3.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_4.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_5.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_6.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_7.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_8.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_9.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_10.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_11.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_12.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_13.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_14.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_15.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_16.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_17.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_18.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_19.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_20.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_21.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_22.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_23.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_24.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_25.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_26.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_27.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_28.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_29.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_30.png,single column
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19944v1_page_31.png,single column
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_1.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_2.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_3.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_4.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_5.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_6.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_7.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_8.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_9.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_10.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_11.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_12.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_13.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19950v1_page_14.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19955v1_page_1.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19955v1_page_2.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19955v1_page_3.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19955v1_page_4.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19955v1_page_5.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19955v1_page_6.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19997v1_page_1.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19997v1_page_2.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19997v1_page_3.png,multicolumn
1.0,1241.0,0.0,1754.0,0.0,620.5,0.0,877.0,0.0,1.0,0.7075256556442417,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_19997v1_page_4.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_1.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_2.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_3.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_4.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_5.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_6.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_7.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_8.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_9.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_10.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_11.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_12.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_13.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20018v1_page_14.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_1.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_2.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_3.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_4.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_5.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_6.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_7.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_8.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_9.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_10.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_11.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_12.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_13.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_14.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_15.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_16.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_17.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20026v1_page_18.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20041v1_page_1.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20041v1_page_2.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20041v1_page_3.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20041v1_page_4.png,multicolumn
1.0,1275.0,0.0,1650.0,0.0,637.5,0.0,825.0,0.0,1.0,0.7727272727272727,1.0,0.0,D:\DATA300\AudioBookSum\output_images\2504_20041v1_page_5.png,multicolumn
