filename,image_path,classification
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_234.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_235.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_236.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_237.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_238.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_239.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_240.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_241.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_242.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_243.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_244.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_245.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_246.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_247.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_248.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_249.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_250.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_251.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_252.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_253.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_254.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_255.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_256.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_257.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_258.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_259.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_260.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_261.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_262.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_263.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_264.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_265.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_266.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_267.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_268.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_269.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_270.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_271.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_272.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_273.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_274.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_275.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_276.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_277.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_278.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_279.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_280.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_281.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_282.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_283.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_284.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_285.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_286.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_287.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_288.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_289.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_290.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_1.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_2.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_3.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_4.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_5.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_6.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_7.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_8.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_9.png,single column
Schröter_2.pdf,D:\DATA300\AudioBookSum\output_images\Schro_ter_2_page_10.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_1.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_2.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_3.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_4.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_5.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_6.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_7.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_8.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_9.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_10.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_11.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_12.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_13.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_14.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_15.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_16.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_17.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_18.png,single column
2504.19673v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19673v1_page_19.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_1.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_2.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_3.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_4.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_5.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_6.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_7.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_8.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_9.png,single column
2504.19989v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_19989v1_page_10.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_1.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_2.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_3.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_4.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_5.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_6.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_7.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_8.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_9.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_10.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_11.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_12.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_13.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_14.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_15.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_16.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_17.png,single column
2504.20039v1.pdf,D:\DATA300\AudioBookSum\output_images\single column_2504_20039v1_page_18.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_1.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_2.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_3.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_4.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_5.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_6.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_7.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_8.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_9.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_10.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_11.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_12.png,single column
j.ctv33pb07s.10.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_10_page_13.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_1.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_2.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_3.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_4.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_5.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_6.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_7.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_8.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_9.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_10.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_11.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_12.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_13.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_14.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_15.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_16.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_17.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_18.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_19.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_20.png,single column
j.ctv33pb07s.12.pdf,D:\DATA300\AudioBookSum\output_images\single column_j_ctv33pb07s_12_page_21.png,single column
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_1.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_2.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_3.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_4.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_5.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_6.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_7.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_8.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_9.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_10.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_11.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_12.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_13.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_14.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_15.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_16.png,multicolumn
2504.15509v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_15509v1_page_17.png,multicolumn
2504.17791v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_17791v1_page_1.png,multicolumn
2504.17791v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_17791v1_page_2.png,multicolumn
2504.17791v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_17791v1_page_3.png,multicolumn
2504.17791v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_17791v1_page_4.png,multicolumn
2504.17791v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_17791v1_page_5.png,multicolumn
2504.17791v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_17791v1_page_6.png,multicolumn
2504.19643v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_19643v1_page_1.png,multicolumn
2504.19643v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_19643v1_page_2.png,multicolumn
2504.19643v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_19643v1_page_3.png,multicolumn
2504.19643v1.pdf,D:\DATA300\AudioBookSum\output_images\multicolumn_2504_19643v1_page_4.png,multicolumn
