filename,image_path,classification
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_143.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_144.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_145.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_146.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_147.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_148.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_149.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_150.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_151.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_152.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_153.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_154.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_155.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_156.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_157.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_158.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_159.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_160.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_161.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_162.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_163.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_164.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_165.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_166.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_167.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_168.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_169.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_170.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_171.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_172.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_173.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_174.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_175.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_176.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_177.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_178.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_179.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_180.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_181.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_182.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_183.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_184.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_185.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_186.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_187.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_188.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_189.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_190.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_191.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_192.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_193.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_194.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_195.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_196.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_197.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_198.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_199.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_200.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_201.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_202.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_203.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_204.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_205.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_206.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_207.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_208.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_209.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_210.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_211.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_212.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_213.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_214.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_215.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_216.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_217.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_218.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_219.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_220.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_221.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_222.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_223.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_224.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_225.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_226.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_227.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_228.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_229.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_230.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_231.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_232.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_233.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_234.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_235.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_236.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_237.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_238.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_239.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_240.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_241.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_242.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_243.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_244.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_245.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_246.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_247.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_248.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_249.png,single column
"James Clear - Atomic Habits_ Tiny Changes, Remarkable Results-Penguin Publishing Group (2018).pdf",D:\DATA300\AudioBookSum\output_images\James_Clear_-_Atomic_Habits__Tiny_Changes__Remarkable_Results-Penguin_Publishing_Group__2018__page_250.png,single column
